Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,Type,DOI,CitesPerYear,Age,FullTextURL
21,"GL He, YX Li, X Zou, HY Yeh, RK Tang, ...",Northern gene flow into southeastern East Asians inferred from genome‐wide array genotyping,2023,… of Systematics and …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jse.12826,"https://scholar.google.com/scholar?cites=5638874459013643668&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/jse.12826,10.5,2,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jse.12826
207,"R Maier, P Flegontov, O Flegontova, U Işıldak, ...",On the limits of fitting complex models of population history to f-statistics,2023,Elife,elifesciences.org,https://elifesciences.org/articles/85492,"https://scholar.google.com/scholar?cites=7091650873540072994&as_sdt=2005&sciodt=0,5&hl=en",,,82.5,2,https://elifesciences.org/articles/85492.pdf
186,"C Posth, H Yu, A Ghalichi, H Rougier, I Crevecoeur, ...",Palaeogenomics of upper palaeolithic to neolithic European hunter-gatherers,2023,Nature,nature.com,https://www.nature.com/articles/s41586-023-05726-0,"https://scholar.google.com/scholar?cites=13764498323966289295&as_sdt=2005&sciodt=0,5&hl=en",HTML,,93,2,https://www.nature.com/articles/s41586-023-05726-0
10,"M Alvarez-Estape, H Pawar, C Fontsere, AE Trujillo, ...",Past connectivity but recent inbreeding in Cross River gorillas determined using whole genomes from single hairs,2023,Genes,mdpi.com,https://www.mdpi.com/2073-4425/14/3/743,"https://scholar.google.com/scholar?cites=13786379711343001096&as_sdt=2005&sciodt=0,5&hl=en",HTML,,5,2,https://www.mdpi.com/2073-4425/14/3/743
13,"CS Quilodrán, J Rio, A Tsoupas, M Currat",Past human expansions shaped the spatial pattern of Neanderthal ancestry,2023,Science Advances,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adg9817,"https://scholar.google.com/scholar?cites=11995374477405737874&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/sciadv.adg9817,6.5,2,https://www.science.org/doi/full/10.1126/sciadv.adg9817
8,"Z Wang, M Wang, K Liu, H Yuan, S Duan, Y Liu, L Luo, ...",Paternal genomic resources from the YanHuang cohort suggested a Weakly-Differentiated Multi-source Admixture model for the formation of Han's founding ancestral …,2023,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2023.11.08.566335.abstract,"https://scholar.google.com/scholar?cites=1573590856204465457&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2023.11.08.566335.abstract,4,2,https://www.biorxiv.org/content/10.1101/2023.11.08.566335.full.pdf
1,"X Tan, J Qi, Z Liu, P Fan, L Zhang, J Li, C Roos, ...",Phylogenomics reveals pervasive ancient introgression in the radiation of macaques,2023,bioRxiv,scholar.archive.org,https://scholar.archive.org/work/iou3wqnlprhvtoflrq2vam7ffm/access/wayback/https://www.biorxiv.org/content/biorxiv/early/2023/01/09/2023.01.09.523240.full.pdf,"https://scholar.google.com/scholar?cites=3676634941183347386&as_sdt=2005&sciodt=0,5&hl=en",PDF,,0.5,2,https://scholar.archive.org/work/iou3wqnlprhvtoflrq2vam7ffm/access/wayback/https://www.biorxiv.org/content/biorxiv/early/2023/01/09/2023.01.09.523240.full.pdf
11,"MJM Lefebvre, J Daron, E Legrand, ...",Population Genomic Evidence of Adaptive Response during the Invasion History of Plasmodium falciparum in the Americas,2023,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/article-abstract/40/5/msad082/7111314,"https://scholar.google.com/scholar?cites=5989026230111001063&as_sdt=2005&sciodt=0,5&hl=en",,,5.5,2,https://academic.oup.com/mbe/article-pdf/40/5/msad082/50275696/msad082.pdf
103,"X Zhao, Y Guo, L Kang, C Yin, A Bi, D Xu, Z Zhang, ...",Population genomics unravels the Holocene history of bread wheat and its relatives,2023,Nature Plants,nature.com,https://www.nature.com/articles/s41477-023-01367-3,"https://scholar.google.com/scholar?cites=754097794929456023&as_sdt=2005&sciodt=0,5&hl=en",HTML,,49,2,https://www.nature.com/articles/s41477-023-01367-3
32,"GL Owens, K Huang, M Todesco, ...",Re-evaluating Homoploid Reticulate Evolution in Helianthus Sunflowers,2023,Molecular biology and …,academic.oup.com,https://academic.oup.com/mbe/article-pdf/doi/10.1093/molbev/msad013/49163133/msad013.pdf,"https://scholar.google.com/scholar?cites=11581331752571541525&as_sdt=2005&sciodt=0,5&hl=en",PDF,10.1093/molbev/msad013/49163133/msad013,15,2,https://academic.oup.com/mbe/article-pdf/doi/10.1093/molbev/msad013/49163133/msad013.pdf
3,"P Changmai, Y Phongbunchoo, J Kočí, P Flegontov",Reanalyzing the genetic history of Kra-Dai speakers from Thailand and new insights into their genetic interactions beyond Mainland Southeast Asia,2023,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-023-35507-8,"https://scholar.google.com/scholar?cites=7793985906697394159&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1.5,2,https://www.nature.com/articles/s41598-023-35507-8
25,"MG Wang, GL He, X Zou, PY Chen, ...",Reconstructing the genetic admixture history of Tai‐Kadai and Sinitic people: Insights from genome‐wide SNP data from South China,2023,… of Systematics and …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/jse.12825,"https://scholar.google.com/scholar?cites=14444808594982878980&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/jse.12825,12.5,2,https://onlinelibrary.wiley.com/doi/pdf/10.1111/jse.12825
2,"Q Lan, Y Lin, X Wang, X Yuan, C Shen, B Zhu",Targeted sequencing of high-density SNPs provides an enhanced tool for forensic applications and genetic landscape exploration in Chinese Korean ethnic …,2023,Human Genomics,Springer,https://link.springer.com/article/10.1186/s40246-023-00541-0,"https://scholar.google.com/scholar?cites=9165118750251627605&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s40246-023-00541-0,1,2,https://link.springer.com/article/10.1186/s40246-023-00541-0
0,"M Wang, S Duan, Q Sun, Y Liu, R Tang, ...",The complex genetic landscape of southwestern Chinese populations contributed to their extensive ethnolinguistic diversity,2023,Frontiers in Ecology …,frontiersin.org,https://www.frontiersin.org/journals/ecology-and-evolution/articles/10.3389/fevo.2023.1235655/full,,HTML,10.3389/fevo.2023.1235655,0,2,https://www.frontiersin.org/journals/ecology-and-evolution/articles/10.3389/fevo.2023.1235655/full
11,"MM Ciucani, J Ramos-Madrigal, G Hernández-Alonso, ...",The extinct Sicilian wolf shows a complex history of isolation and admixture with ancient dogs,2023,IScience,cell.com,https://www.cell.com/iscience/fulltext/S2589-0042(23)01384-6?uuid=uuid%3Adcdad18d-3213-48a1-9abf-3ec35d375831,"https://scholar.google.com/scholar?cites=6903041221092172995&as_sdt=2005&sciodt=0,5&hl=en",HTML,,3.5,2,https://www.cell.com/iscience/fulltext/S2589-0042(23)01384-6?uuid=uuid%3Adcdad18d-3213-48a1-9abf-3ec35d375831
9,"D Liu, AMS Ko, M Stoneking",The genomic diversity of Taiwanese Austronesian groups: Implications for the “Into-and Out-of-Taiwan” models,2023,PNAS nexus,academic.oup.com,https://academic.oup.com/pnasnexus/article-abstract/2/5/pgad122/7160857,"https://scholar.google.com/scholar?cites=3869842475831570152&as_sdt=2005&sciodt=0,5&hl=en",,,4.5,2,https://academic.oup.com/pnasnexus/article-pdf/2/5/pgad122/51001898/pgad122.pdf
6,"E D'Atanasio, F Risi, F Ravasini, F Montinaro, ...",The genomic echoes of the last Green Sahara on the Fulani and Sahelian people,2023,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(23)01513-0?uuid=uuid%3Ab41f4616-7e01-4034-9e03-46be6691b15b,"https://scholar.google.com/scholar?cites=4707807410393156751&as_sdt=2005&sciodt=0,5&hl=en",HTML,,2,2,https://www.cell.com/current-biology/fulltext/S0960-9822(23)01513-0?uuid=uuid%3Ab41f4616-7e01-4034-9e03-46be6691b15b
3,"MR Capodiferro, AMC Osorio, NR Migliore, DHT Tineo, ...",The multifaceted genomic history of Ashaninka from Amazonian Peru,2023,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(23)00186-0?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Escreen-name%3ADBB_UniPV%7Ctwcon%5Es1,"https://scholar.google.com/scholar?cites=1954325859765812991&as_sdt=2005&sciodt=0,5&hl=en",HTML,,1.5,2,https://www.cell.com/current-biology/fulltext/S0960-9822(23)00186-0?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Escreen-name%3ADBB_UniPV%7Ctwcon%5Es1
6,"E Gilbert, H Zurel, ME MacMillan, S Demiriz, ...",The Newfoundland and Labrador mosaic founder population descends from an Irish and British diaspora from 300 years ago,2023,Communications …,nature.com,https://www.nature.com/articles/s42003-023-04844-9,"https://scholar.google.com/scholar?cites=17499296401044699275&as_sdt=2005&sciodt=0,5&hl=en",HTML,,3,2,https://www.nature.com/articles/s42003-023-04844-9
126,"N Yang, Y Wang, X Liu, M Jin, M Vallebueno-Estrada, ...",Two teosintes made modern maize,2023,Science,science.org,https://www.science.org/doi/abs/10.1126/science.adg8940,"https://scholar.google.com/scholar?cites=7069498466040704503&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/science.adg8940,63,2,https://www.science.org/doi/full/10.1126/science.adg8940
7,"K Jaisamut, R Pitiwararom, P Sukawutthiya, ...",Unraveling the mitochondrial phylogenetic landscape of Thailand reveals complex admixture and demographic dynamics,2023,Scientific Reports,nature.com,https://www.nature.com/articles/s41598-023-47762-w,"https://scholar.google.com/scholar?cites=16292683283985434701&as_sdt=2005&sciodt=0,5&hl=en",HTML,,3.5,2,https://www.nature.com/articles/s41598-023-47762-w
92,"S Fan, JP Spence, Y Feng, MEB Hansen, J Terhorst, ...",Whole-genome sequencing reveals a complex African population demographic history and signatures of local adaptation,2023,Cell,cell.com,https://www.cell.com/cell/fulltext/S0092-8674(23)00101-0?uuid=uuid%3A6427ba6f-a741-4eef-adfd-900d43ac185d,"https://scholar.google.com/scholar?cites=6612419934074643045&as_sdt=2005&sciodt=0,5&hl=en",HTML,,46,2,https://www.cell.com/cell/fulltext/S0092-8674(23)00101-0?uuid=uuid%3A6427ba6f-a741-4eef-adfd-900d43ac185d
75,"ME Allentoft, M Sikora, A Fischer, KG Sjögren, ...",100 ancient genomes show repeated population turnovers in Neolithic Denmark,2024,Nature,nature.com,https://www.nature.com/articles/s41586-023-06862-3,"https://scholar.google.com/scholar?cites=4298469782130977923&as_sdt=2005&sciodt=0,5&hl=en",HTML,,75,1,https://www.nature.com/articles/s41586-023-06862-3
0,"A Shanmugam, M Merrigan, S O'Reilly, AM Molloy, ...",A genetic perspective on the recent demographic history of Ireland and Britain,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.03.08.584042.abstract,,,10.1101/2024.03.08.584042.abstract,0,1,https://www.biorxiv.org/content/10.1101/2024.03.08.584042.full.pdf
0,"X Sun, EL Cavill, A Margaryan, J Lin, ...",A Genomic Exploration of the Possible De‐Extirpation of the Zanzibar Leopard,2024,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17566,,,10.1111/mec.17566,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.17566
2,"S Jeong, H Gill, T Yu, J Na, H Ki, HN Koo, ...","A genomic investigation on the origins of the Korean brown planthopper, Nilaparvata lugens (Stål) (Hemiptera: Delphasidae)",2024,Entomological …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/1748-5967.12722,"https://scholar.google.com/scholar?cites=1112388597103952244&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/1748-5967.12722,2,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/1748-5967.12722
0,"D Popli, BM Peter",A joint framework for studying population structure using principal component analysis and F-statistics,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.09.25.615036.abstract,,,10.1101/2024.09.25.615036.abstract,0,1,https://www.biorxiv.org/content/10.1101/2024.09.25.615036.full.pdf
12,"RF Balboa, LD Bertola, A Bruniche-Olsen",African bushpigs exhibit porous species boundaries and appeared in Madagascar concurrently with human arrival,2024,Nature,nature.com,https://www.nature.com/articles/s41467-023-44105-1,,PDF,,12,1,https://www.nature.com/articles/s41467-023-44105-1
0,"L Chang, J Liu, R Zhang, Y Pan, Y Lu, ...",Ancestral Origins and Admixture History of Kazakhs,2024,Molecular Biology …,search.proquest.com,https://search.proquest.com/openview/7a49abefbe5516182d03e1a4147db90f/1?pq-origsite=gscholar&cbl=36253,,HTML,,0,1,https://search.proquest.com/openview/7a49abefbe5516182d03e1a4147db90f/1?pq-origsite=gscholar&cbl=36253
6,"C Lei, J Liu, R Zhang, Y Pan, Y Lu, Y Gao, ...",Ancestral origins and admixture history of Kazakhs,2024,Molecular Biology …,academic.oup.com,https://academic.oup.com/mbe/advance-article/doi/10.1093/molbev/msae144/7712561,"https://scholar.google.com/scholar?cites=17998852099387415990&as_sdt=2005&sciodt=0,5&hl=en",,10.1093/molbev/msae144/7712561,6,1,https://academic.oup.com/mbe/article-pdf/doi/10.1093/molbev/msae144/58654092/msae144.pdf
0,"B Chamel, E Breslin, J Littleton",Ancient genomes illuminate Eastern Arabian population history and adaptation against,2024,Cell,escholarship.org,https://escholarship.org/content/qt676636f8/qt676636f8.pdf?t=sb3ugi&utm_source=consensus,,PDF,,0,1,https://escholarship.org/content/qt676636f8/qt676636f8.pdf?t=sb3ugi&utm_source=consensus
7,"R Martiniano, M Haber, MA Almarri, V Mattiangeli, ...",Ancient genomes illuminate Eastern Arabian population history and adaptation against malaria,2024,Cell genomics,cell.com,https://www.cell.com/cell-genomics/fulltext/S2666-979X(24)00034-X?uuid=uuid%3A0a417841-31bd-4812-a417-6c51e226b93d,"https://scholar.google.com/scholar?cites=15244805762307397154&as_sdt=2005&sciodt=0,5&hl=en",HTML,,7,1,https://www.cell.com/cell-genomics/fulltext/S2666-979X(24)00034-X?uuid=uuid%3A0a417841-31bd-4812-a417-6c51e226b93d
9,"Y Souilmi, S Wasef, MP Williams, G Conroy, ...",Ancient genomes reveal over two thousand years of dingo population structure,2024,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2407584121,"https://scholar.google.com/scholar?cites=13718134333613822105&as_sdt=2005&sciodt=0,5&hl=en",,10.1073/pnas.2407584121,9,1,https://www.pnas.org/doi/full/10.1073/pnas.2407584121
20,"F Bai, Y Liu, S Wangdue, T Wang, W He, L Xi, Y Tsho, ...",Ancient genomes revealed the complex human interactions of the ancient western Tibetans,2024,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(24)00581-5?uuid=uuid%3Aa3248027-ea0c-44cf-87cd-7047b702c10c,"https://scholar.google.com/scholar?cites=881870753837163798&as_sdt=2005&sciodt=0,5&hl=en",HTML,,20,1,https://www.cell.com/current-biology/fulltext/S0960-9822(24)00581-5?uuid=uuid%3Aa3248027-ea0c-44cf-87cd-7047b702c10c
3,"F Seixas, S Dendy, S Guan, N Rosser, N Grishin, ...",Ancient inversion polymorphisms are locally adaptive in a widespread butterfly species,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.09.20.614156.abstract,"https://scholar.google.com/scholar?cites=18296573592824099854&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2024.09.20.614156.abstract,3,1,https://www.biorxiv.org/content/10.1101/2024.09.20.614156.full.pdf
14,"MNA Larsson, P Morell Miranda, L Pan, ...",Ancient sheep genomes reveal four Millennia of North European short-tailed sheep in the Baltic Sea region,2024,Genome Biology and …,academic.oup.com,https://academic.oup.com/gbe/advance-article/doi/10.1093/gbe/evae114/7682331,"https://scholar.google.com/scholar?cites=575892335837684097&as_sdt=2005&sciodt=0,5&hl=en",,10.1093/gbe/evae114/7682331,14,1,https://academic.oup.com/gbe/article-pdf/doi/10.1093/gbe/evae114/58178666/evae114.pdf
16,"C Ané, J Fogg, ES Allman, H Baños, ...",Anomalous networks under the multispecies coalescent: theory and prevalence,2024,Journal of Mathematical …,Springer,https://link.springer.com/article/10.1007/s00285-024-02050-7,"https://scholar.google.com/scholar?cites=7113276815150964010&as_sdt=2005&sciodt=0,5&hl=en",,10.1007/s00285-024-02050-7,16,1,https://pmc.ncbi.nlm.nih.gov/articles/PMC10473666/pdf/nihpp-2023.08.18.553582v1.pdf
4,"G Breton, L Barham, G Mudenda, H Soodyall, ...",BaTwa populations from Zambia retain ancestry of past hunter-gatherer groups,2024,Nature …,nature.com,https://www.nature.com/articles/s41467-024-50733-y,"https://scholar.google.com/scholar?cites=10602553966076183355&as_sdt=2005&sciodt=0,5&hl=en",HTML,,4,1,https://www.nature.com/articles/s41467-024-50733-y
2,"TA Smith, K Srikanth, HJ Huson",Comparative population genomics of Arctic sled dogs reveals a deep and complex history,2024,Genome Biology and Evolution,academic.oup.com,https://academic.oup.com/gbe/advance-article/doi/10.1093/gbe/evae190/7742946,"https://scholar.google.com/scholar?cites=779019843388993298&as_sdt=2005&sciodt=0,5&hl=en",,10.1093/gbe/evae190/7742946,2,1,https://academic.oup.com/gbe/article-pdf/doi/10.1093/gbe/evae190/59386191/evae190.pdf
0,"KE Witt, FA Villanea",Computational Genomics and Its Applications to Anthropological Questions,2024,American Journal of Biological …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/ajpa.70010,,,10.1002/ajpa.70010,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ajpa.70010
3,"A Wray, E Petrou, KM Nichols, ...",Contrasting effect of hybridization on genetic differentiation in three rockfish species with similar life history,2024,Evolutionary …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/eva.13749,"https://scholar.google.com/scholar?cites=8563411384732317696&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/eva.13749,3,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/eva.13749
19,"Q Sun, M Wang, T Lu, S Duan, Y Liu, J Chen, Z Wang, ...",Differentiated adaptative genetic architecture and language-related demographical history in South China inferred from 619 genomes from 56 populations,2024,BMC biology,Springer,https://link.springer.com/article/10.1186/s12915-024-01854-9,"https://scholar.google.com/scholar?cites=9165795138851977997&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s12915-024-01854-9,19,1,https://link.springer.com/article/10.1186/s12915-024-01854-9
20,"G He, P Wang, J Chen, Y Liu, Y Sun, R Hu, S Duan, ...",Differentiated genomic footprints suggest isolation and long-distance migration of Hmong-Mien populations,2024,BMC biology,Springer,https://link.springer.com/article/10.1186/s12915-024-01828-x,"https://scholar.google.com/scholar?cites=2364825549785547896&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s12915-024-01828-x,20,1,https://link.springer.com/article/10.1186/s12915-024-01828-x
3,"A Biddanda, E Bandyopadhyay, ...",Distinct positions of genetic and oral histories: Perspectives from India,2024,Human Genetics and …,cell.com,https://www.cell.com/hgg-advances/fulltext/S2666-2477(24)00044-7?uuid=uuid%3A91e6b2d7-c93a-41b5-b324-e7b66a66b67b,"https://scholar.google.com/scholar?cites=15506038863388885960&as_sdt=2005&sciodt=0,5&hl=en",HTML,,3,1,https://www.cell.com/hgg-advances/fulltext/S2666-2477(24)00044-7?uuid=uuid%3A91e6b2d7-c93a-41b5-b324-e7b66a66b67b
9,"A Khan, M Sil, T Thekaekara, KM Garg, I Sinha, ...",Divergence and serial colonization shape genetic variation and define conservation units in Asian elephants,2024,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(24)01177-1,"https://scholar.google.com/scholar?cites=13005872900961812521&as_sdt=2005&sciodt=0,5&hl=en",HTML,,8,1,https://www.cell.com/current-biology/fulltext/S0960-9822(24)01177-1
0,"H Xun, R Lv, Y Yu, J Yao, R Wang, Y Sha, ...","Evolutionary genomics of two diploid goat grass species belonging to the section Sitopsis of Aegilops, Aegilops longissima, and Aegilops sharonensis",2024,The Plant …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/tpj.16876,,,10.1111/tpj.16876,0,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/tpj.16876
18,"X Li, M Wang, H Su, S Duan, �",Evolutionary history and biological adaptation of Han Chinese people on the Mongolian Plateau,2024,hLife,researchgate.net,https://www.researchgate.net/profile/Guanglin-He-heguanglin-2/publication/380035684_Evolutionary_history_and_biological_adaptation_of_Han_Chinese_people_on_the_Mongolian_Plateau/links/664d496fbc86444c72f62f2e/Evolutionary-history-and-biological-adaptation-of-Han-Chinese-people-on-the-Mongolian-Plateau.pdf,,PDF,,0,1,https://www.researchgate.net/profile/Guanglin-He-heguanglin-2/publication/380035684_Evolutionary_history_and_biological_adaptation_of_Han_Chinese_people_on_the_Mongolian_Plateau/links/664d496fbc86444c72f62f2e/Evolutionary-history-and-biological-adaptation-of-Han-Chinese-people-on-the-Mongolian-Plateau.pdf
57,"YA Barbitoff, DN Khmelkova, ...",Expanding the Russian allele frequency reference via cross-laboratory data integration: insights from 7452 exome samples,2024,National Science …,academic.oup.com,https://academic.oup.com/nsr/article-abstract/11/10/nwae326/7758245,"https://scholar.google.com/scholar?cites=16037988394321862551&as_sdt=2005&sciodt=0,5&hl=en",,,57,1,https://academic.oup.com/nsr/article/11/10/nwae326/7758245
2,"G Garcia‐Erill, X Wang, MS Rasmussen, ...",Extensive Population Structure Highlights an Apparent Paradox of Stasis in the Impala (Aepyceros melampus),2024,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17539,"https://scholar.google.com/scholar?cites=17812572464206002674&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17539,2,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111/mec.17539
15,"J Chen, C Liu, W Li, W Zhang, Y Wang, AG Clark, ...",From sub-Saharan Africa to China: Evolutionary history and adaptation of Drosophila melanogaster revealed by population genomics,2024,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adh3425,"https://scholar.google.com/scholar?cites=4165205837950264250&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/sciadv.adh3425,15,1,https://www.science.org/doi/pdf/10.1126/sciadv.adh3425
6,"M Caldon, G Mutti, A Mondanaro, H Imai, ...","Gelada genomes highlight events of gene flow, hybridisation and local adaptation that track past climatic changes",2024,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17514,"https://scholar.google.com/scholar?cites=8811818379372147217&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17514,6,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111%2Fmec.17514
1,"L Kumar, R Rajpal, B Ahlawat, N Pasupuleti, S Konar, ...",Genetic architecture and adaptation of Ladakh highlanders of trans-Himalayas,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.02.05.579041.abstract,"https://scholar.google.com/scholar?cites=7032826427612474369&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2024.02.05.579041.abstract,1,1,https://www.biorxiv.org/content/10.1101/2024.02.05.579041.full.pdf
11,"C Wang, L Liu, M Yin, F Eller, H Brix, T Wang, ...",Genome-wide analysis tracks the emergence of intraspecific polyploids in Phragmites australis,2024,npj Biodiversity,nature.com,https://www.nature.com/articles/s44185-024-00060-8,"https://scholar.google.com/scholar?cites=15088111043802205362&as_sdt=2005&sciodt=0,5&hl=en",HTML,,11,1,https://www.nature.com/articles/s44185-024-00060-8
7,"DF Rider, ACE Wolf, J Murray, A De Flamingh, ...",Genomic analyses correspond with deep persistence of peoples of Blackfoot Confederacy from glacial times,2024,Science …,science.org,https://www.science.org/doi/abs/10.1126/sciadv.adl6595,"https://scholar.google.com/scholar?cites=6428194264424812478&as_sdt=2005&sciodt=0,5&hl=en",,10.1126/sciadv.adl6595,7,1,https://www.science.org/doi/full/10.1126/sciadv.adl6595
17,"LG Simões, R Peyroteo-Stjerna, G Marchand, ...",Genomic ancestry and social dynamics of the last hunter-gatherers of Atlantic France,2024,Proceedings of the …,pnas.org,https://www.pnas.org/doi/abs/10.1073/pnas.2310545121,"https://scholar.google.com/scholar?cites=9506976610470226585&as_sdt=2005&sciodt=0,5&hl=en",,10.1073/pnas.2310545121,17,1,https://www.pnas.org/doi/full/10.1073/pnas.2310545121
31,"Y He, K Zhang, Y Shi, H Lin, X Huang, X Lu, Z Wang, ...","Genomic insight into the origin, domestication, dispersal, diversification and human selection of Tartary buckwheat",2024,Genome biology,Springer,https://link.springer.com/article/10.1186/s13059-024-03203-z,"https://scholar.google.com/scholar?cites=17011004961010044478&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s13059-024-03203-z,31,1,https://link.springer.com/article/10.1186/s13059-024-03203-z
8,"V Gartner, BD Redelings, C Gaither, JB Parr, A Kalonji, ...",Genomic insights into Plasmodium vivax population structure and diversity in central Africa,2024,Malaria Journal,Springer,https://link.springer.com/article/10.1186/s12936-024-04852-y,"https://scholar.google.com/scholar?cites=6470866865345476974&as_sdt=2005&sciodt=0,5&hl=en",HTML,10.1186/s12936-024-04852-y,8,1,https://link.springer.com/article/10.1186/s12936-024-04852-y
23,"LD Bertola, L Quinn, K Hanghøj, G Garcia-Erill, ...",Giraffe lineages are shaped by major ancient admixture events,2024,Current Biology,cell.com,https://www.cell.com/current-biology/fulltext/S0960-9822(24)00234-3?dgcid=raven_jbs_aip_email,"https://scholar.google.com/scholar?cites=4495873652031955468&as_sdt=2005&sciodt=0,5&hl=en",HTML,,23,1,https://www.cell.com/current-biology/fulltext/S0960-9822(24)00234-3?dgcid=raven_jbs_aip_email
6,"P Deschepper, S Vanbergen, M Virgilio, A Sciarretta, ...","Global invasion history with climate-related allele frequency shifts in the invasive Mediterranean fruit fly (Diptera, Tephritidae: Ceratitis capitata)",2024,Scientific reports,nature.com,https://www.nature.com/articles/s41598-024-76390-1,"https://scholar.google.com/scholar?cites=11911285639260530117&as_sdt=2005&sciodt=0,5&hl=en",HTML,,6,1,https://www.nature.com/articles/s41598-024-76390-1
7,"JR Conklin, YI Verkuil, MJM Lefebvre, ...",High dispersal ability versus migratory traditions: Fine‐scale population structure and post‐glacial colonisation in bar‐tailed godwits,2024,Molecular …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/mec.17452,"https://scholar.google.com/scholar?cites=10803222239111708219&as_sdt=2005&sciodt=0,5&hl=en",,10.1111/mec.17452,6,1,https://onlinelibrary.wiley.com/doi/pdf/10.1111%2Fmec.17452
1,"K Ishiya, F Mizuno, J Gojobori, M Kumagai, Y Taniguchi, ...",High-coverage genome sequencing of Yayoi and Jomon individuals shed light on prehistoric human population history in East Eurasian,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.08.09.606917.abstract,"https://scholar.google.com/scholar?cites=13147745415269733290&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2024.08.09.606917.abstract,1,1,https://www.biorxiv.org/content/biorxiv/early/2024/08/12/2024.08.09.606917.full.pdf
0,"Z Fan, A Liston, D Soltis, P Soltis, TL Ashman, ...",Homoploid Hybridization Resolves the Origin of Octoploid Strawberries,2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.09.12.612680.abstract,,,10.1101/2024.09.12.612680.abstract,0,1,https://www.biorxiv.org/content/10.1101/2024.09.12.612680.full.pdf
4,"MS Rasmussen, C Wiuf, A Albrechtsen","Inferring drift, genetic differentiation, and admixture graphs from low-depth sequencing data",2024,bioRxiv,biorxiv.org,https://www.biorxiv.org/content/10.1101/2024.01.29.577762.abstract,"https://scholar.google.com/scholar?cites=2483479962786798081&as_sdt=2005&sciodt=0,5&hl=en",,10.1101/2024.01.29.577762.abstract,4,1,https://www.biorxiv.org/content/10.1101/2024.01.29.577762.full.pdf
